"ciudad";"idprovincia";"codeid";"latitude";"longitude"
"Mineral de la Reforma";"598";"";"20.11697";"-98.75913"
"San Agustín Tlaxiaca";"598";"";"20.0972";"-98.7750"
"San Bartolo Tutotepec";"598";"";"20.4272";"-98.1511"
"San Salvador";"598";"";"13.6929";"-89.2182"
"Santiago de Anaya";"598";"";"20.470833";"-99.202778"
"Santiago Tulantepec de Lugo Guerrero";"598";"";"20.0349";"-98.3681"
"Singuilucan";"598";"";"20.1333";"-98.4167"
"Tasquillo";"598";"";"20.5161";"-99.1936"
"Tecozautla";"598";"";"20.5298";"-99.6292"
"Tenango de Doria";"598";"";"20.2872";"-98.2369"
"Tepeapulco";"598";"";"19.7855";"-98.5515"
"Tepehuacán de Guerrero";"598";"";"21.053889";"-98.756944"
"Tepeji del Río de Ocampo";"598";"";"19.8987";"-99.3417"
"Tepetitlán";"598";"";"20.3428";"-99.0856"
"Tetepango";"598";"";"20.083527";"-99.227101"
"Villa de Tezontepec";"598";"";"19.9153";"-98.9014"
"Tezontepec de Aldama";"598";"";"20.2120";"-99.3231"
"Tianguistengo";"598";"";"20.2753";"-98.7475"
"Tizayuca";"598";"";"19.8371";"-98.9785"
"Tlahuelilpan";"598";"";"20.1350";"-99.2394"
"Tlahuiltepa";"598";"";"20.9894";"-98.9989"
"Tlanalapa";"598";"";"19.9333";"-98.3333"
"Tlanchinol";"598";"";"20.9802";"-98.6691"
"Tlaxcoapan";"598";"";"20.0843";"-99.2307"
"Tolcayuca";"598";"";"19.9489";"-98.8786"
"Tula de Allende";"598";"";"20.0520";"-99.3447"
"Tulancingo de Bravo";"598";"";"20.0844";"-98.3622"
"Xochiatipan";"598";"";"20.9085";"-98.4332"
"Xochicoatlán";"598";"";"20.7322";"-98.5525"
"Yahualica";"598";"";"21.0128";"-102.4782"
"Zacualtipán de Ángeles";"598";"";"20.6506";"-98.6410"
"Zapotlán de Juárez";"598";"";"19.9825";"-98.8856"
"Zempoala";"598";"";"19.9167";"-98.4167"
"Zimapán";"598";"";"20.741670";"-99.381390"
"Acatic";"599";"";"20.8075";"-102.7622"
"Acatlán de Juárez";"599";"";"20.1869";"-103.7580"
"Ahualulco de Mercado";"599";"";"20.6177";"-103.9827"
"Amacueca";"599";"";"19.8264";"-103.6247"
"Amatitán";"599";"";"20.833";"-103.723"
"Ameca";"599";"";"20.5519";"-104.0444"
"San Juanito de Escobedo";"599";"";"20.9759";"-104.1386"
"Arandas";"599";"";"20.7069";"-102.3506"
"El Arenal";"599";"";"20.7903";"-103.4650"
"Atemajac de Brizuela";"599";"";"20.0500";"-103.6833"
"Atengo";"599";"";"20.4931";"-104.7835"
"Atenguillo";"599";"";"20.4372";"-104.7461"
"Atotonilco el Alto";"599";"";"20.548785";"-102.508189"
"Atoyac";"599";"";"19.63944";"-103.56028"
"Autlán de Navarro";"599";"";"19.7719";"-104.3682"
"Ayotlán";"599";"";"20.7856";"-102.5832"
"Ayutla";"599";"";"16.2920";"-98.0363"
"La Barca";"599";"";"20.2804";"-102.5648"
"Bolaños";"599";"";"21.195";"-104.018"
"Cabo Corrientes";"599";"";"20.5460";"-105.3820"
"Casimiro Castillo";"599";"";"19.5400";"-104.3867"
"Cihuatlán";"599";"";"19.2225";"-104.6937"
"Zapotlán el Grande";"599";"";"19.7037";"-103.4615"
"Cocula";"599";"";"18.8998";"-103.8781"
"Colotlán";"599";"";"22.1121";"-103.2675"
"Concepción de Buenos Aires";"599";"";"19.8226";"-103.3031"
"Cuautitlán de García Barragán";"599";"";"19.4167";"-104.3333"
"Cuautla";"599";"";"18.8100";"-98.9500"
"Cuquío";"599";"";"20.725";"-102.989444"
"Chapala";"599";"";"20.2948";"-103.1908"
"Chimaltitán";"599";"";"21.6797";"-104.0500"
"Chiquilistlán";"599";"";"19.8231";"-103.5906"
"Degollado";"599";"";"20.4439";"-102.2122"
"Ejutla";"599";"";"16.5667";"-96.7333"
"Encarnación de Díaz";"599";"";"21.5206";"-102.2239"
"Etzatlán";"599";"";"20.7760";"-104.1833"
"El Grullo";"599";"";"19.793889";"-104.196389"
"Guachinango";"599";"";"20.1319";"-104.3897"
"Guadalajara";"599";"";"20.6597";"-103.3496"
"Hostotipaquillo";"599";"";"21.0664";"-104.0497"
"Huejúcar";"599";"";"22.6192";"-103.0059"
"Huejuquilla el Alto";"599";"";"22.6092";"-103.5149"
"La Huerta";"599";"";"19.5833";"-104.783"
"Ixtlahuacán de los Membrillos";"599";"";"20.3500";"-103.2000"
"Ixtlahuacán del Río";"599";"";"20.9102";"-103.1770"
"Jalostotitlán";"599";"";"21.1634";"-102.4568"
"Jamay";"599";"";"20.2922";"-102.706"
"Jesús María";"599";"";"21.9619";"-102.3434"
"Jilotlán de los Dolores";"599";"";"19.317036";"-102.992706"
"Jocotepec";"599";"";"20.2964";"-103.4219"
"Juanacatlán";"599";"";"20.4630";"-103.2081"
"Juchitlán";"599";"";"19.582778";"-104.035"
"Lagos de Moreno";"599";"";"21.3569";"-101.9360"
"El Limón";"599";"";"19.1930";"-98.1637"
"Magdalena";"599";"";"20.9139";"-105.4097"
"Santa María del Oro";"599";"";"21.3692";"-104.6527"
"La Manzanilla de la Paz";"599";"";"20.3667";"-103.1833"
"Mascota";"599";"";"20.5169";"-104.783"
"Mazamitla";"599";"";"19.9167";"-103.0206"
"Mexticacán";"599";"";"21.2522";"-102.8494"
"Mezquitic";"599";"";"22.2339";"-104.0967"
"Mixtlán";"599";"";"20.4422";"-104.6178"
"Ocotlán";"599";"";"20.359444";"-102.775833"
"Ojuelos de Jalisco";"599";"";"21.8661";"-101.5661"
"Pihuamo";"599";"";"19.2500";"-103.5833"
"Poncitlán";"599";"";"20.3667";"-102.8167"
"Puerto Vallarta";"599";"";"20.6534";"-105.2253"
"Villa Purificación";"599";"";"19.733333";"-104.666667"
"Quitupan";"599";"";"19.7167";"-102.9167"
"El Salto";"599";"";"20.53285";"-103.22663"
"San Cristóbal de la Barranca";"599";"";"20.9000";"-103.5000"
"San Diego de Alejandría";"599";"";"21.0292";"-102.0154"
"San Juan de los Lagos";"599";"";"21.2500";"-102.3000"
"San Julián";"599";"";"21.0219";"-102.1637"
"San Marcos";"599";"";"17.1899";"-95.1932"
"San Martín de Bolaños";"599";"";"21.9803";"-104.0142"
"San Martín Hidalgo";"599";"";"20.4386";"-104.0972"
"San Miguel el Alto";"599";"";"21.0186";"-102.3986"
"Gómez Farías";"599";"";"19.24739";"-103.15459"
"San Sebastián del Oeste";"599";"";"20.7500";"-105.2333"
"Santa María de los Ángeles";"599";"";"21.4939";"-103.4652"
"Sayula";"599";"";"19.8667";"-104.0333"
"Tala";"599";"";"20.6173";"-103.7862"
"Talpa de Allende";"599";"";"20.3961";"-105.0389"
"Tamazula de Gordiano";"599";"";"19.799444";"-103.474167"
"Tapalpa";"599";"";"19.9533";"-103.7567"
"Tecalitlán";"599";"";"19.4725";"-103.3056"
"Tecolotlán";"599";"";"20.2078";"-104.0203"
"Techaluta de Montenegro";"599";"";"20.0789";"-103.7181"
"Tenamaxtlán";"599";"";"19.8361";"-104.2131"
"Teocaltiche";"599";"";"21.4194";"-102.5706"
"Teocuitatlán de Corona";"599";"";"20.1989";"-103.3789"
"Tepatitlán de Morelos";"599";"";"21.0186";"-102.7785"
"Tequila";"599";"";"20.8816";"-103.8332"
"Teuchitlán";"599";"";"20.6864";"-103.8487"
"Tizapán el Alto";"599";"";"20.1694";"-103.1800"
"Tlajomulco de Zúñiga";"599";"";"20.4733";"-103.447"
"San Pedro Tlaquepaque";"599";"";"20.6409";"-103.2932"
"Tolimán";"599";"";"21.0469";"-100.5167"
"Tomatlán";"599";"";"19.9333";"-105.2500"
"Tonalá";"599";"";"20.6229";"-103.2415"
"Tonaya";"599";"";"19.9336";"-104.2436"
"Tonila";"599";"";"19.8069";"-103.6152"
"Totatiche";"599";"";"21.2989";"-104.0200"
"Tototlán";"599";"";"20.5403";"-102.5082"
"Tuxcacuesco";"599";"";"19.5833";"-104.0167"
"Tuxcueca";"599";"";"20.0369";"-103.1806"
"Tuxpan";"599";"";"20.9561";"-97.4074"
"Unión de San Antonio";"599";"";"21.1003";"-101.9617"
"Unión de Tula";"599";"";"19.9500";"-104.1833"
"Valle de Guadalupe";"599";"";"32.0445";"-116.5655"
"Valle de Juárez";"599";"";"19.8227";"-103.0672"
"San Gabriel";"599";"";"19.3590";"-103.7071"
"Villa Corona";"599";"";"20.4180";"-103.6740"
"Villa Guerrero";"599";"";"18.966667";"-99.650000"
"Villa Hidalgo";"599";"";"21.9000";"-102.5833"
"Cañadas de Obregón";"599";"";"21.3500";"-102.9167"
"Yahualica de González Gallo";"599";"";"21.0189";"-102.7868"
"Zacoalco de Torres";"599";"";"20.2383";"-103.5717"
"Zapopan";"599";"";"20.6595";"-103.3496"
"Zapotiltic";"599";"";"19.620556";"-103.404167"
"Zapotitlán de Vadillo";"599";"";"19.4844";"-103.5967"
"Zapotlán del Rey";"599";"";"20.4889";"-102.9189"
"Zapotlanejo";"599";"";"20.4529";"-102.9907"
"San Ignacio Cerro Gordo";"599";"";"20.5203";"-102.5028"
"Acambay de Ruíz Castañeda";"600";"";"19.9559";"-99.8463"
"Acolman";"600";"";"19.6355";"-98.9120"
"Aculco";"600";"";"20.1039";"-99.8265"
"Almoloya de Alquisiras";"600";"";"18.7192";"-100.0100"
"Almoloya de Juárez";"600";"";"19.3647";"-99.7760"
"Almoloya del Río";"600";"";"19.1728";"-99.4655"
"Amanalco";"600";"";"19.2283";"-100.1435"
"Amatepec";"600";"";"18.6789";"-100.1439"
"Amecameca";"600";"";"19.1350";"-98.7636"
"Apaxco";"600";"";"19.97236";"-99.17322"
"Atenco";"600";"";"19.5450";"-98.9026"
"Atizapán";"600";"";"19.5764";"-99.2603"
"Atizapán de Zaragoza";"600";"";"19.5665";"-99.2545"
"Atlacomulco";"600";"";"19.7969";"-99.8749"
"Atlautla";"600";"";"19.003611";"-98.784167"
"Axapusco";"600";"";"19.7333";"-98.7500"
"Ayapango";"600";"";"19.1322";"-98.8047"
"Calimaya";"600";"";"19.1681";"-99.6016"
"Capulhuac";"600";"";"19.1891";"-99.4559"
"Coacalco de Berriozábal";"600";"";"19.6317";"-99.1103"
"Coatepec Harinas";"600";"";"18.9000";"-99.7619"
"Cocotitlán";"600";"";"19.2347";"-98.9042"
"Coyotepec";"600";"";"19.7808";"-99.2317"
"Cuautitlán";"600";"";"19.6726";"-99.1806"
"Chalco";"600";"";"19.2660";"-98.8972"
"Chapa de Mota";"600";"";"19.833333";"-99.433333"
"Chapultepec";"600";"";"19.4203";"-99.1963"
"Chiautla";"600";"";"19.5401";"-98.9009"
"Chicoloapan";"600";"";"19.4167";"-98.9000"
"Chiconcuac";"600";"";"19.5620";"-98.9027"
"Chimalhuacán";"600";"";"19.4167";"-98.9000"
"Donato Guerra";"600";"";"19.2896";"-100.1772"
"Ecatepec de Morelos";"600";"";"19.601841";"-99.050674"
"Ecatzingo";"600";"";"18.875379";"-98.763652"
"Huehuetoca";"600";"";"19.8297";"-99.2045"
"Hueypoxtla";"600";"";"19.8566";"-99.1530"
"Huixquilucan";"600";"";"19.3603";"-99.3514"
"Isidro Fabela";"600";"";"19.5855";"-99.4905"
"Ixtapaluca";"600";"";"19.3131";"-98.8833"
"Ixtapan de la Sal";"600";"";"18.8417";"-99.6744"
"Ixtapan del Oro";"600";"";"19.2772";"-100.2398"
"Ixtlahuaca";"600";"";"19.5683";"-99.7722"
"Xalatlaco";"600";"";"19.1667";"-99.4500"
"Jaltenco";"600";"";"19.7431";"-99.0478"
"Jilotepec";"600";"";"19.9667";"-99.5167"
"Jilotzingo";"600";"";"19.5764";"-99.4928"
"Jiquipilco";"600";"";"19.5622";"-99.5606"
"Jocotitlán";"600";"";"19.6936";"-99.7636"
"Joquicingo";"600";"";"19.0520";"-99.5833"
"Juchitepec";"600";"";"19.0983";"-98.8831"
"Lerma";"600";"";"19.279166";"-99.512222"
"Malinalco";"600";"";"18.9500";"-99.5000"
"Melchor Ocampo";"600";"";"19.7082";"-99.1348"
"Metepec";"600";"";"19.2500";"-99.6000"
"Mexicaltzingo";"600";"";"19.199722";"-99.570556"
"Morelos";"600";"";"18.6813";"-99.1013"
"Naucalpan de Juárez";"600";"";"19.4785";"-99.2396"
"Nezahualcóyotl";"600";"";"19.4006";"-99.0148"
"Nextlalpan";"600";"";"19.7451";"-99.0577"
"Nicolás Romero";"600";"";"19.6203";"-99.3131"
"Nopaltepec";"600";"";"19.6933";"-98.7592"
"Ocoyoacac";"600";"";"19.2747";"-99.5699"
"Ocuilan";"600";"";"18.8833";"-99.3833"
"El Oro";"600";"";"19.8021";"-100.1327"
"Otumba";"600";"";"19.7006";"-98.7583"
"Otzoloapan";"600";"";"19.0501";"-100.2357"
"Otzolotepec";"600";"";"19.2892";"-99.5641"
"Ozumba";"600";"";"19.0469";"-98.7808"
"Papalotla";"600";"";"19.1825";"-98.2359"
"La Paz";"600";"";"24.1420";"-110.3108"
"Polotitlán";"600";"";"20.2168";"-99.8083"
"Rayón";"600";"";"19.2279";"-99.5232"
"San Antonio la Isla";"600";"";"19.1686";"-99.5689"
"San Felipe del Progreso";"600";"";"19.7122";"-100.0148"
"San Martín de las Pirámides";"600";"";"19.6952";"-98.8433"
"San Mateo Atenco";"600";"";"19.2629";"-99.5438"
"San Simón de Guerrero";"600";"";"18.724200";"-100.013889"
"Santo Tomás";"600";"";"19.23705";"-99.00417"
"Soyaniquilpan de Juárez";"600";"";"20.1661";"-99.4936"
"Sultepec";"600";"";"18.5658";"-100.1778"
"Tecámac";"600";"";"19.7133";"-98.9564"
"Tejupilco";"600";"";"18.8962";"-100.1367"
"Temamatla";"600";"";"19.1917";"-98.9031"
"Temascalapa";"600";"";"19.8225";"-98.9733"
"Temascalcingo";"600";"";"19.9136";"-99.9631"
"Temascaltepec";"600";"";"19.0019";"-100.1236"
"Temoaya";"600";"";"19.4679";"-99.5996"
"Tenancingo";"600";"";"18.9557";"-99.6086"
"Tenango del Aire";"600";"";"19.2169";"-98.8073"
"Tenango del Valle";"600";"";"19.1042";"-99.5962"
"Teoloyucan";"600";"";"19.7447";"-99.1527"
"Teotihuacán";"600";"";"19.6829";"-98.8704"
"Tepetlaoxtoc";"600";"";"19.5933";"-98.9139"
"Tepetlixpa";"600";"";"18.883333";"-98.766667"
"Tepotzotlán";"600";"";"19.7167";"-99.2061"
"Tequixquiac";"600";"";"19.9150";"-99.1219"
"Texcaltitlán";"600";"";"18.9448";"-99.8784"
"Texcalyacac";"600";"";"19.157";"-99.495"
"Texcoco";"600";"";"19.5119";"-98.8829"
"Tezoyuca";"600";"";"19.5886";"-98.9120"
"Tianguistenco";"600";"";"19.1681";"-99.4758"
"Timilpan";"600";"";"19.8856";"-99.5337"
"Tlalmanalco";"600";"";"19.2105";"-98.8014"
"Tlalnepantla de Baz";"600";"";"19.5405";"-99.1954"
"Tlatlaya";"600";"";"18.6058";"-100.2750"
"Toluca";"600";"";"19.282610";"-99.655665"
"Tonatico";"600";"";"18.8086";"-99.6885"
"Tultepec";"600";"";"19.679025";"-99.126897"
"Tultitlán";"600";"";"19.6476";"-99.1702"
"Valle de Bravo";"600";"";"19.194";"-100.131"
"Villa de Allende";"600";"";"19.3763";"-100.1314"
"Villa del Carbón";"600";"";"19.7261";"-99.4608"
"Villa Guerrero";"600";"";"18.9828";"-99.6519"
"Villa Victoria";"600";"";"19.4472";"-100.1150"
"Xonacatlán";"600";"";"19.3936";"-99.5695"
"Zacazonapan";"600";"";"19.1863";"-100.3022"
"Zacualpan";"600";"";"18.783611";"-99.759444"
"Zinacantepec";"600";"";"19.2842";"-99.7384"
"Zumpahuacán";"600";"";"18.8833";"-99.6667"
"Zumpango";"600";"";"19.8108";"-99.1109"
"Cuautitlán Izcalli";"600";"";"19.6469";"-99.2465"
"Valle de Chalco Solidaridad";"600";"";"19.3041";"-98.9352"
"Luvianos";"600";"";"18.9220";"-100.3153"
"San José del Rincón";"600";"";"19.5872";"-100.1498"
"Tonanitla";"600";"";"19.6828";"-99.0020"
"Acuitzio";"601";"";"19.5667";"-101.5000"
"Aguililla";"601";"";"18.6748";"-102.9864"
"Álvaro Obregón";"601";"";"19.3587";"-99.2033"
"Angamacutiro";"601";"";"20.1843";"-101.7072"
"Angangueo";"601";"";"19.6183";"-100.2850"
"Apatzingán";"601";"";"19.0833";"-102.35"
"Aporo";"601";"";"19.7203";"-100.6131"
"Aquila";"601";"";"18.7953";"-103.5952"
"Ario";"601";"";"19.2003";"-101.8387"
"Arteaga";"601";"";"25.4290";"-100.6639"
"Briseñas";"601";"";"20.1667";"-102.5333"
"Buenavista";"601";"";"19.6089";"-99.1680"
"Carácuaro";"601";"";"19.1681";"-101.1964"
"Coahuayana";"601";"";"18.7276";"-103.6832"
"Coalcomán de Vázquez Pallares";"601";"";"18.6773";"-103.1307"
"Coeneo";"601";"";"19.8283";"-101.6750"
"Contepec";"601";"";"19.9319";"-100.302"
"Copándaro";"601";"";"19.8967";"-101.1239"
"Cotija";"601";"";"19.8167";"-102.6936"
"Cuitzeo";"601";"";"19.9350";"-101.0526"
"Charapan";"601";"";"19.595833";"-102.235556"
"Charo";"601";"";"19.5872";"-101.1860"
"Chavinda";"601";"";"19.9758";"-102.0522"
"Cherán";"601";"";"19.6833";"-101.9453"
"Chilchota";"601";"";"19.5853";"-102.1942"
"Chinicuila";"601";"";"18.627516";"-103.242567"
"Chucándiro";"601";"";"19.8333";"-101.1833"
"Churintzio";"601";"";"20.1500";"-101.7167"
"Churumuco";"601";"";"18.6238";"-101.6556"
"Ecuandureo";"601";"";"20.1628";"-102.2319"
"Epitacio Huerta";"601";"";"20.1797";"-100.143"
"Erongarícuaro";"601";"";"19.5117";"-101.6975"
"Gabriel Zamora";"601";"";"19.142222";"-101.688889"
"Hidalgo";"601";"";"20.0911";"-98.7624"
"La Huacana";"601";"";"18.9718";"-101.8798"
"Huandacareo";"601";"";"19.9350";"-101.3809"
"Huaniqueo";"601";"";"19.9667";"-101.6083"
"Huetamo";"601";"";"18.6032";"-100.8832"
"Huiramba";"601";"";"19.5519";"-101.5703"
"Indaparapeo";"601";"";"19.7119";"-101.0143"
"Irimbo";"601";"";"19.693056";"-100.541944"
"Ixtlán";"601";"";"20.7300";"-105.2300"
"Jacona";"601";"";"19.9282";"-102.1138"
"Jiménez";"601";"";"28.5558";"-104.4161"
"Jiquilpan";"601";"";"19.9942";"-102.7161"
"Juárez";"601";"";"31.7387";"-106.4870"
"Jungapeo";"601";"";"19.5519";"-100.4955"
"Lagunillas";"601";"";"19.678056";"-103.568611"
"Madero";"601";"";"22.2552";"-97.8686"
"Maravatío";"601";"";"19.8915";"-100.4237"
"Marcos Castellanos";"601";"";"19.974722";"-101.799444"
"Lázaro Cárdenas";"601";"";"17.9583";"-102.2000"
"Morelia";"601";"";"19.705950";"-101.194982"
"Morelos";"601";"";"18.6813";"-99.1013"
"Múgica";"601";"";"18.9747";"-102.1419"
"Nahuatzen";"601";"";"19.6167";"-101.6167"
"Nocupétaro";"601";"";"19.0500";"-101.3500"
"Nuevo Parangaricutiro";"601";"";"19.3985";"-102.1331"
"Nuevo Urecho";"601";"";"19.220833";"-101.886667"
"Numarán";"601";"";"20.2404";"-101.9139"
"Ocampo";"601";"";"21.6494";"-101.5042"
"Pajacuarán";"601";"";"20.1334";"-102.348"
"Panindícuaro";"601";"";"19.9041";"-101.8080"
"Parácuaro";"601";"";"19.1531";"-101.7068"
"Paracho";"601";"";"19.6417";"-102.065"
"Pátzcuaro";"601";"";"19.5134";"-101.6090"
"Penjamillo";"601";"";"20.0761";"-101.7136"
"Peribán";"601";"";"19.5142";"-102.4194"
"La Piedad";"601";"";"20.3417";"-102.0208"
"Purépero";"601";"";"20.0844";"-101.9158"
"Puruándiro";"601";"";"20.0833";"-101.5333"
"Queréndaro";"601";"";"19.6719";"-101.1860"
"Quiroga";"601";"";"19.6735";"-101.5017"
"Cojumatlán de Régules";"601";"";"20.025";"-102.5706"
"Los Reyes";"601";"";"19.3603";"-98.9773"
"Sahuayo";"601";"";"20.0489";"-102.7266"
"San Lucas";"601";"";"16.5342";"-92.7125"
"Santa Ana Maya";"601";"";"20.0089";"-101.0147"
"Salvador Escalante";"601";"";"19.4036";"-101.6417"
"Senguio";"601";"";"19.818611";"-100.170278"
"Susupuato";"601";"";"19.3236";"-100.5582"
"Tacámbaro";"601";"";"19.2353";"-101.4632"
"Tancítaro";"601";"";"19.3091";"-102.3666"
"Tangamandapio";"601";"";"19.9009";"-102.2833"
"Tangancícuaro";"601";"";"19.9770";"-102.2313"
"Tanhuato";"601";"";"20.2719";"-102.3000"
"Taretan";"601";"";"19.3256";"-101.9472"
"Tarímbaro";"601";"";"19.7669";"-101.1178"
"Tepalcatepec";"601";"";"19.1890";"-102.7864"
"Tingambato";"601";"";"19.3672";"-101.8563"
"Tingüindín";"601";"";"19.6247";"-102.4022"
"Tiquicheo de Nicolás Romero";"601";"";"18.933889";"-100.883056"
"Tlalpujahua";"601";"";"19.8059";"-100.1738"
"Tlazazalca";"601";"";"20.0014";"-102.0369"
"Tocumbo";"601";"";"19.8993";"-102.6836"
"Tumbiscatío";"601";"";"18.9417";"-102.6086"
"Turicato";"601";"";"19.2161";"-101.4622"
"Tuxpan";"601";"";"20.9546";"-97.4066"
"Tuzantla";"601";"";"19.2189";"-100.5582"
"Tzintzuntzan";"601";"";"19.5742";"-101.6188"
"Tzitzio";"601";"";"19.2353";"-101.1889"
"Uruapan";"601";"";"19.4167";"-102.0667"
"Venustiano Carranza";"601";"";"19.4300";"-99.0953"
"Villamar";"601";"";"20.4036";"-102.4164"
"Vista Hermosa";"601";"";"19.5169";"-101.6081"
"Yurécuaro";"601";"";"20.2041";"-102.1211"
"Zacapu";"601";"";"19.8229";"-101.7236"
"Zamora";"601";"";"19.9855";"-102.2834"
"Zináparo";"601";"";"20.23319";"-102.11953"
"Zinapécuaro";"601";"";"19.9500";"-100.7500"
"Ziracuaretiro";"601";"";"19.4006";"-101.6450"
"Zitácuaro";"601";"";"19.4006";"-100.3559"
"José Sixto Verduzco";"601";"";"20.2083";"-101.8789"
"Amacuzac";"602";"";"18.6017";"-99.2581"
"Atlatlahucan";"602";"";"18.9806";"-98.9019"
"Axochiapan";"602";"";"18.5072";"-98.7489"
"Ayala";"602";"";"18.7789";"-98.9806"
"Coatlán del Río";"602";"";"18.6964";"-99.4714"
"Cuautla";"602";"";"18.8100";"-98.9353"
"Cuernavaca";"602";"";"18.9218";"-99.2340"
"Emiliano Zapata";"602";"";"19.4053";"-99.0951"
"Huitzilac";"602";"";"19.0333";"-99.3167"
"Jantetelco";"602";"";"18.6792";"-98.8083"
"Jiutepec";"602";"";"18.8816";"-99.1775"
"Jojutla";"602";"";"18.6092";"-99.1706"
"Jonacatepec de Leandro Valle";"602";"";"18.6822";"-98.8083"
"Mazatepec";"602";"";"18.6888";"-99.2219"
"Miacatlán";"602";"";"18.8047";"-99.3508"
"Ocuituco";"602";"";"18.8802";"-98.9750"
"Puente de Ixtla";"602";"";"18.6211";"-99.3191"
"Temixco";"602";"";"18.8506";"-99.2308"
"Tepalcingo";"602";"";"18.6799";"-98.9750"
"Tepoztlán";"602";"";"18.984801";"-99.093053"
"Tetecala";"602";"";"18.7447";"-99.2395"
"Tetela del Volcán";"602";"";"18.9850";"-98.7330"
"Tlalnepantla";"602";"";"19.5393";"-99.1966"
"Tlaltizapán de Zapata";"602";"";"18.6853";"-99.1236"
"Tlaquiltenango";"602";"";"18.6853";"-99.1242"
"Tlayacapan";"602";"";"18.9522";"-98.9765"
"Totolapan";"602";"";"18.9827";"-98.9015"
"Xochitepec";"602";"";"18.7833";"-99.2333"
"Yautepec";"602";"";"18.8828";"-99.0632"
"Yecapixtla";"602";"";"18.8816";"-98.9833"
"Zacatepec";"602";"";"18.6508";"-99.1985"
"Zacualpan de Amilpas";"602";"";"18.7575";"-98.7522"
"Temoac";"602";"";"18.7506";"-98.7708"
"Acaponeta";"603";"";"22.4969";"-105.3606"
"Ahuacatlán";"603";"";"21.0482";"-104.4982"
"Amatlán de Cañas";"603";"";"20.8270";"-104.1975"
"Compostela";"603";"";"21.2333";"-105.2000"
"Huajicori";"603";"";"22.4128";"-105.3842"
"Ixtlán del Río";"603";"";"21.0369";"-104.3703"
"Jala";"603";"";"21.1031";"-104.4286"
"Xalisco";"603";"";"21.4500";"-104.9132"
"Del Nayar";"603";"";"22.1211";"-104.5086"
"Rosamorada";"603";"";"22.1220";"-105.1880"
"Ruíz";"603";"";"21.9490";"-105.2422"
"San Blas";"603";"";"21.5453";"-105.2888"
"San Pedro Lagunillas";"603";"";"21.3561";"-104.6528"
"Santa María del Oro";"603";"";"21.3692";"-104.6527"
"Santiago Ixcuintla";"603";"";"21.8136";"-105.2206"
"Tecuala";"603";"";"22.4008";"-105.4564"
"Tepic";"603";"";"21.5095";"-104.8957"
"Tuxpan";"603";"";"20.9561";"-97.4069"
"La Yesca";"603";"";"21.6094";"-103.9614"
"Bahía de Banderas";"603";"";"20.8000";"-105.2000"
"Abasolo";"604";"";"20.4500";"-101.5167"
"Agualeguas";"604";"";"26.1725";"-99.8231"
"Los Aldamas";"604";"";"26.933611";"-99.089444"
"Allende";"604";"";"28.3286";"-100.8591"
"Anáhuac";"604";"";"27.2331";"-100.1397"
"Apodaca";"604";"";"25.7819";"-100.1884"
"Aramberri";"604";"";"24.1422";"-100.1332"
"Bustamante";"604";"";"26.5333";"-100.5000"
"Cadereyta Jiménez";"604";"";"25.5833";"-99.9910"
"El Carmen";"604";"";"19.0414";"-98.2062"
"Cerralvo";"604";"";"26.1081";"-99.6697"
"Ciénega de Flores";"604";"";"25.9500";"-100.2333"
"China";"604";"";"25.7000";"-99.2300"
"Doctor Arroyo";"604";"";"23.6700";"-100.1800"
"Doctor Coss";"604";"";"25.957690";"-98.806487"
"Doctor González";"604";"";"25.9567";"-99.8472"
"Galeana";"604";"";"25.0019";"-100.0672"
"García";"604";"";"25.7882";"-100.5871"
"San Pedro Garza García";"604";"";"25.6516";"-100.3790"
"General Bravo";"604";"";"25.799722";"-99.170833"
"General Escobedo";"604";"";"25.7989";"-100.3198"
"General Terán";"604";"";"25.2736";"-99.6839"
"General Treviño";"604";"";"26.1622";"-99.8236"
"General Zaragoza";"604";"";"24.5202";"-99.6792"
"General Zuazua";"604";"";"25.8902";"-100.0975"
"Guadalupe";"604";"";"25.6768";"-100.2598"
"Los Herreras";"604";"";"25.016667";"-99.533333"
"Higueras";"604";"";"25.9475";"-99.5294"
"Hualahuises";"604";"";"24.8847";"-99.6750"
"Iturbide";"604";"";"24.7670";"-99.6961"
"Juárez";"604";"";"31.6904";"-106.4245"
"Lampazos de Naranjo";"604";"";"27.0201";"-100.5105"
"Linares";"604";"";"24.8578";"-99.5675"
"Marín";"604";"";"25.7819";"-100.1470"
"Melchor Ocampo";"604";"";"19.7050";"-99.1325"
"Mier y Noriega";"604";"";"23.6938";"-100.1439"
"Mina";"604";"";"26.0059";"-100.5282"
"Montemorelos";"604";"";"25.1919";"-99.8237"
"Monterrey";"604";"";"25.6866";"-100.3161"
"Parás";"604";"";"26.0159";"-99.5155"
"Pesquería";"604";"";"25.7852";"-100.0537"
"Los Ramones";"604";"";"25.6877";"-99.5568"
"Rayones";"604";"";"24.9041";"-100.1925"
"Sabinas Hidalgo";"604";"";"26.5122";"-100.177"
"Salinas Victoria";"604";"";"25.9672";"-100.1831"
"San Nicolás de los Garza";"604";"";"25.7485";"-100.2921"
"Hidalgo";"604";"";"20.0911";"-98.7624"
"Santa Catarina";"604";"";"25.6732";"-100.4581"
"Santiago";"604";"";"19.2500";"-103.7333"
"Vallecillo";"604";"";"25.944722";"-99.985556"
